SampleId,RunId,Barcode,CreatedDate,OverallResult,Assay.Name,Assay.Version,Assay.Classification,Comments,Early call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N1_GINW1,2,NBSC20239,########,Invalid,,,Ruo,,1200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,LysisType,LysisReadings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N1_GINW1,2,Time,2524,6016,7203,8833,10476,12399,14400,16409,18403,20406,22397,24407,26403,28403,30411,32403,34398,36403,38398,40403,42394,44398,46395,48397,50395,52395,54403,56395,58402,60411,62399,64396,66397,68395,70401,72395,74400,76402,78401,80401,82398,84400,86397,88400,90397,92412,94397,96396,98396,100399,102402,104396,106395,108395,110398,112397,114399,116394,118397,120397,122397,124394,126396,128401,130395,132397,134394,136394,138396,140398,142394,144397,146396,148394,150397,152394,154395,156394,158421,160395,162397,164395,166398,168394,170397,172396,174396,176394,178394,180394,182394,184394,186394,188396,190394,192398,194395,196397,198396,200395,202395,204397,207094,209221,211896,214436,217091,218306,219933,221165,222877,224397,226403,228403,230397,232395,234395,236394,238401,240401,242395,244401,246394,248402,250402,252396,254402,256396,258402,260400,262395,264395,266400,268401,270396,272399,274396,276396,278401,280397,282398,284399,286399,288399,290397,292399,294394,296397,298394,300396,302398,304397,306397,308395,310395,312398,314395,316395,318398,320395,322397,324395,326398,328396,330397,332399,334395,336395,338397,340398,342394,344398,346397,348396,350395,352396,354397,356395,358394,360395,362396,364394,366403,368395,370397,372395,374395,376394,378396,380397,382395,384395,386394,388394,390394,392395,394394,396396,398394,400396,402395,404395,406398,408395,410395,412397,414395,416396,418398,420396,422398,424396,426403,428396,430403,432395,434403,436400,438394,440395,442396,444397,446401,448401,450402,452402,454395,456396,458887
N1_GINW1,2,Temp,31.92,35.9,37.14,38.75,40.29,42.02,43.73,45.38,46.94,48.45,49.91,51.34,52.71,54.04,55.34,56.59,57.82,59.02,60.18,61.33,62.44,63.55,64.61,65.66,66.7,67.71,68.69,69.65,70.61,71.55,72.48,73.39,74.29,75.18,76.05,76.92,77.78,78.62,79.45,80.26,81.07,81.88,82.67,83.46,84.24,85.01,85.76,86.52,87.27,88,88.76,89.46,90.2,90.91,91.61,92.32,93.02,93.69,94.4,95.08,95.73,96.41,97.08,97.74,98.4,99.05,99.7,100.33,100.98,101.61,102.24,102.85,103.47,104.1,104.71,105.32,105.92,106.51,107.75,106.78,107.33,107.85,108.36,108.85,109.34,109.84,110.35,110.82,111.31,111.78,112.26,112.72,113.21,113.68,114.19,114.55,114.76,114.93,114.99,115.01,115.01,114.99,114.86,114.73,114.63,114.38,114.25,114.09,114.01,113.86,113.76,113.6,113.41,113.23,113.09,112.87,112.72,112.54,112.36,112.21,112.05,111.88,111.71,111.55,111.37,111.23,111.12,110.97,110.8,110.69,110.57,110.42,110.27,110.16,110.06,109.95,109.82,109.71,109.59,109.5,109.41,109.31,109.22,109.11,109.04,108.96,108.89,108.8,108.75,108.65,108.61,108.53,108.48,108.41,108.36,108.29,108.24,108.17,108.17,108.08,108.05,108,107.97,107.92,107.88,107.83,107.82,107.78,107.73,107.72,107.68,107.65,107.63,107.6,107.57,107.55,107.55,107.52,107.47,107.48,107.43,107.4,107.4,107.4,107.37,107.38,107.33,107.32,107.32,107.32,107.29,107.3,107.25,107.25,107.25,107.24,107.24,107.22,107.24,107.2,107.22,107.2,107.19,107.19,107.17,107.14,107.17,107.17,107.14,107.15,107.15,107.14,107.12,107.12,107.12,107.12,107.12,107.11,107.11,107.12,107.09,107.09,107.07,107.09,107.12,107.09,107.11,107.11,107.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,Well,Type,TargetName,Result,VoltageDifference,Readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N1_GINW1,2,0,Time,,,0,10075,19998,29993,39993,49995,59994,69995,79993,89994,100016,109999,119996,129994,139995,149997,159994,169994,179998,190003,200011,209995,219996,229996,239995,249994,259995,269997,280041,290012,300012,310000,319995,329994,339995,349996,359996,369996,379994,390001,400000,409994,419995,430002,439995,449998,459995,469999,479996,489993,499999,510101,519998,529998,540000,549999,560004,569993,580000,589993,599994,610003,619996,630000,639998,650002,660000,669997,679994,689998,699996,709994,719994,730039,739996,749994,759998,769994,779995,789999,799994,809996,819993,829999,839994,849997,859999,869995,879993,889996,899997,910002,919994,930004,939998,950005,959994,969998,980001,989998,999993,1009997,1019998,1029993,1039993,1050000,1060002,1069999,1079996,1089995,1099995,1109995,1120000,1129994,1139996,1149995,1159993,1169994,1179994,1190040,1199996,1209995,1219996,1229994,1239999,1250000,1259994,1269999,1279995,1289993,1299996,1309996,1319994,1329993,1339993,1349993,1359994,1369998,1379995,1389995,1399998,1410000,1419996,1429997,1439997,1449994,1459995,1469993,1479995,1489993,1499993,1509994,1519993,1529999,1539994,1549996,1559994,1569999,1579998,1589997,1599996,1609997,1619996,1629994,1639995,1649994,1659994,1669994,1679997,1690004,1699995,1709993,1719994,1730526,1739993,1749999,1760610,1769996,1781053,1789997,1799994,1809995,1819994,1829993,1839994,1849995,1859994,1869996,1879994,1890000,1899994,1909996,1919998,1929996,1939996,1949996,1959994,1969994,1979994,1989995,1999993,2009994,2019997,2029996,2039996,2049996,2060000,2069995,2079997,2089996,2099995,,,,,,,,,,,,,,,
N1_GINW1,2,0,CartTemp,,,0,81.17,83.89,86.48,88.84,90.98,92.95,94.75,96.43,97.23,97.07,96.67,96.22,95.72,95.23,94.74,94.26,93.78,93.29,92.82,92.36,91.9,91.46,91.04,90.61,90.2,89.8,89.41,89.04,88.68,88.33,87.98,87.64,87.33,87.01,86.71,86.41,86.12,85.86,85.59,85.33,85.09,84.84,84.61,84.38,84.16,83.95,83.75,83.56,83.36,83.17,82.99,82.82,82.66,82.5,82.34,82.19,82.05,81.9,81.77,81.64,81.51,81.39,81.27,81.15,81.04,80.94,80.84,80.75,80.64,80.55,80.48,80.38,80.29,80.22,80.14,80.06,79.99,79.93,79.85,79.79,79.73,79.67,79.62,79.56,79.5,79.45,79.4,79.35,79.31,79.26,79.22,79.18,79.14,79.1,79.05,79.02,78.99,78.95,78.92,78.89,78.86,78.84,78.8,78.77,78.75,78.73,78.69,78.68,78.65,78.63,78.61,78.58,78.58,78.55,78.54,78.52,78.51,78.48,78.47,78.46,78.44,78.43,78.42,78.41,78.39,78.38,78.38,78.36,78.35,78.35,78.33,78.32,78.31,78.3,78.28,78.28,78.27,78.26,78.25,78.25,78.24,78.23,78.23,78.23,78.21,78.21,78.2,78.2,78.19,78.19,78.18,78.19,78.17,78.17,78.16,78.16,78.15,78.16,78.16,78.15,78.15,78.14,78.13,78.15,78.13,78.13,78.12,78.12,78.12,78.12,78.12,78.11,78.11,78.11,78.11,78.11,78.1,78.1,78.09,78.09,78.09,78.09,78.09,78.08,78.09,78.08,78.08,78.08,78.08,78.07,78.07,78.08,78.07,78.07,78.08,78.08,78.08,78.07,78.06,78.07,78.07,78.06,78.07,78.06,78.06,78.07,78.06,78.07,78.05,78.09,,,,,,,,,,,,,,,
N1_GINW1,2,0,AdcTemp,,,0,24.64592,24.64592,24.64592,24.89082,24.89082,24.89082,25.13571,25.13571,25.38061,25.38061,25.62551,25.87041,25.87041,26.11531,26.3602,26.6051,26.6051,26.85,27.0949,27.3398,27.58469,27.82959,28.07449,28.31939,28.31939,28.56429,28.80918,29.05408,29.29898,29.29898,29.54388,29.78878,30.03367,30.03367,30.27857,30.52347,30.76837,30.76837,31.01327,31.25816,31.25816,31.50306,31.50306,31.74796,31.74796,31.99286,32.23776,32.23776,32.23776,32.48265,32.48265,32.72755,32.72755,32.97245,32.97245,33.21735,33.21735,33.46224,33.46224,33.46224,33.70714,33.70714,33.70714,33.95204,33.95204,33.95204,33.95204,34.19694,34.19694,34.19694,34.44184,34.44184,34.44184,34.44184,34.68673,34.68673,34.68673,34.68673,34.93163,34.93163,34.93163,34.93163,34.93163,35.17653,35.17653,35.17653,35.17653,35.17653,35.42143,35.42143,35.42143,35.42143,35.42143,35.42143,35.66633,35.66633,35.66633,35.66633,35.66633,35.66633,35.66633,35.91122,35.91122,35.91122,35.91122,35.91122,35.91122,35.91122,35.91122,36.15612,36.15612,36.15612,36.15612,36.15612,36.15612,36.40102,36.15612,36.40102,36.40102,36.40102,36.40102,36.40102,36.40102,36.40102,36.40102,36.64592,36.40102,36.64592,36.64592,36.64592,36.64592,36.64592,36.64592,36.64592,36.64592,36.89082,36.89082,36.89082,36.64592,36.89082,36.89082,36.89082,36.89082,36.89082,36.89082,36.89082,36.89082,36.89082,36.89082,37.13571,37.13571,37.13571,37.13571,37.13571,37.13571,37.13571,37.13571,37.13571,37.13571,37.13571,37.13571,37.13571,37.13571,37.38061,37.38061,37.38061,37.38061,37.38061,37.38061,37.38061,37.38061,37.38061,37.38061,37.38061,37.38061,37.38061,37.62551,37.38061,37.62551,37.62551,37.62551,37.62551,37.62551,37.62551,37.62551,37.62551,37.62551,37.62551,37.62551,37.62551,37.87041,37.62551,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,37.87041,,,,,,,,,,,,,,,
N1_GINW1,2,1,Target,Positive Control,NotAmplified,0,278.7781,257.9727,239.8453,222.2214,206.9778,192.6498,179.4434,169.1208,159.3475,151.0391,147.8119,147.3083,141.037,136.6882,132.431,129.6844,126.4114,125.0153,122.5662,122.5662,120.3232,119.8196,119.0643,118.6523,116.684,116.0889,115.5396,114.9673,114.2349,113.1363,112.0377,112.5641,112.2665,111.9003,112.587,112.1521,112.3123,111.8317,112.0377,112.381,111.4883,112.5412,112.587,112.4496,111.9003,112.1979,111.6943,111.8088,112.175,112.8387,112.999,113.4109,114.0289,114.5782,114.0289,115.0589,115.1733,116.1346,115.5396,116.7755,116.5237,118.0801,118.0573,118.0344,117.7139,118.1717,118.4006,118.4692,118.5608,118.9957,119.339,119.133,119.2474,119.7968,120.2087,120.0714,120.9412,121.9254,121.2387,121.4447,122.3831,122.4747,122.4976,122.2687,122.2687,123.1842,123.4589,123.7106,124.4202,125.4959,124.9237,125.6561,126.5259,126.5259,127.8763,129.0665,129.7073,130.1422,131.5155,133.049,133.5754,136.0703,137.2604,138.8626,140.3503,142.3187,143.5089,145.1569,147.4686,149.437,151.8631,153.0762,155.5023,158.8211,161.7508,164.2227,166.0538,167.8848,170.5399,172.6227,175.6439,178.9169,180.7938,183.5175,186.4014,188.2553,191.2079,193.5883,195.9,198.4634,200.7751,202.8351,205.6274,209.0149,209.0836,212.0361,214.0503,216.2933,218.7881,221.3974,221.9238,224.0067,225.6088,227.4857,228.3096,229.8203,230.4382,231.3995,233.0704,233.757,234.8557,235.1761,236.6638,236.618,237.0758,237.6251,238.7238,238.8153,238.7924,239.2731,239.2273,239.7766,240.4633,240.7379,241.2186,241.8137,241.6077,241.9052,242.1112,242.157,242.6605,242.5919,243.6447,244.2856,244.4,244.4687,244.5602,244.5602,244.1025,243.988,244.7662,244.0567,244.9493,244.3314,244.1254,243.8965,244.0567,244.2856,244.4458,244.4,244.2398,244.2856,243.9651,244.2398,243.9194,243.6676,243.6905,243.8049,243.4387,243.1412,243.2556,243.0267,242.5232,242.569,242.9581,242.2714,241.5619,241.9281,241.8365,242.5919,,,,,,,,,,,,,,,
N1_GINW1,2,2,Target,GeneN_1,NotAmplified,0,168.251,159.7366,150.65,141.861,134.1019,126.7548,120.2087,114.1891,108.3527,104.3243,99.86115,96.47369,93.40668,90.79742,88.85193,85.73914,84.61761,82.76367,81.29883,79.01001,76.67542,74.22638,71.82312,69.67163,68.02368,66.65039,64.97955,63.37738,62.59918,61.66077,60.49347,59.18884,58.52509,58.45642,57.08313,56.80847,56.64825,56.71692,56.12183,56.21338,55.48096,55.09186,55.3894,54.51965,54.86298,55.16052,54.8172,54.97742,54.67987,55.43518,55.09186,55.09186,55.06897,55.68695,55.57251,55.91583,55.75562,55.48096,55.89294,55.43518,55.57251,56.23627,56.57959,56.90002,57.19757,57.31201,56.92291,57.58667,57.40356,57.76978,57.56378,58.09021,57.88422,58.47931,58.22754,58.95996,59.23462,59.8526,59.69238,60.10437,59.8526,59.96704,60.40192,60.90546,61.0199,61.11145,61.45477,61.66077,61.7981,62.32452,62.34741,62.80518,63.01117,63.1485,63.44604,63.74359,64.04114,64.3158,64.15558,64.81934,64.79645,65.02533,65.73486,65.87219,66.2384,66.55884,66.76483,66.81061,67.33704,67.2226,67.56592,68.27545,68.82477,68.55011,69.1452,69.67163,70.74738,71.34247,71.68579,72.14355,73.17352,73.88306,75.18768,76.5152,77.84271,79.62799,81.36749,83.79364,85.18982,88.11951,90.54565,94.00177,97.13745,100.0214,104.3243,107.4829,109.9091,114.418,116.7526,120.0943,124.7177,125.2899,128.8605,130.0507,133.2321,136.2534,136.5738,140.0299,141.0828,142.2272,145.6146,147.9034,149.1165,149.8489,151.4053,152.8473,153.923,154.8157,155.4108,155.1819,155.5481,156.5552,156.3492,157.6996,156.9672,157.8827,157.4936,157.9742,158.0658,158.638,158.4549,159.0729,159.7366,159.4162,160.0342,159.9426,159.7366,160.0113,160.1486,161.3846,161.2015,160.7666,161.705,160.9497,160.881,161.6592,161.6364,161.0413,161.4761,162.2086,161.8652,162.3459,161.9339,162.9639,161.911,162.6434,161.9339,162.9639,161.7966,162.0255,162.9639,162.0712,163.3759,163.0325,162.4603,162.1857,163.0325,163.7421,162.3459,163.4903,,,,,,,,,,,,,,,
N1_GINW1,2,3,Target,GeneN_2,NotAmplified,0,191.1163,180.3131,169.1895,159.1415,149.9176,141.6779,133.6899,126.091,119.8654,114.7842,109.1537,105.0568,102.2873,99.44916,96.56525,94.41376,91.98761,89.44702,87.5473,84.80072,82.23724,80.2002,78.02582,75.66833,73.90594,72.39532,71.34247,70.54138,68.73322,68.68744,67.63458,67.13104,66.46729,66.4444,65.48309,65.04822,64.81934,65.16266,64.95667,63.85803,64.06403,63.97247,64.4989,64.61334,64.04114,64.27002,64.04114,64.3158,63.78937,64.15558,63.94958,64.20135,65.16266,64.93378,65.23132,65.46021,65.68909,66.2384,66.16974,65.96375,66.16974,66.94794,67.08527,67.10815,67.08527,66.99371,66.97083,67.24548,67.24548,67.47437,67.74902,67.77191,68.48145,68.50433,69.03076,68.93921,69.78607,70.03784,70.35828,70.63293,70.93048,71.0907,70.8847,70.77026,71.70868,72.02911,72.09778,72.09778,72.258,72.64709,73.53973,73.69995,73.37952,74.08905,73.9975,74.34082,74.84436,75.50812,75.09613,75.50812,75.9201,76.1261,76.81274,77.24762,77.72827,77.61383,78.23181,78.75824,79.35333,80.40619,81.3446,82.28302,83.42743,85.07538,86.49445,87.9364,89.85901,92.42249,94.50531,97.229,100.3876,103.4317,106.5445,110.4355,113.9145,117.5308,120.8725,124.5117,129.0665,132.3166,134.7885,141.655,142.8223,145.8435,150.3525,152.3209,155.3421,159.9426,161.087,165.184,165.7104,167.1524,168.8004,170.929,172.142,174.3393,176.1932,178.5965,180.13,181.8008,183.2657,183.4717,185.0967,185.9665,187.4084,188.942,189.6057,190.3152,190.9332,191.4825,191.0934,192.7872,191.7572,193.7485,193.4738,194.2978,193.6798,194.252,194.5496,195.0989,193.8858,194.6182,195.8084,195.3964,194.9615,195.6024,196.3806,195.8542,196.1975,196.701,196.106,195.9457,196.2891,197.1588,196.8155,197.8683,197.4335,198.0057,197.731,197.3648,197.2961,199.1501,198.8754,199.791,198.3032,199.2645,199.1501,199.0585,198.5092,199.2645,198.8525,199.4705,199.379,199.4247,199.9969,199.1959,200.1572,199.2188,199.8367,199.8138,,,,,,,,,,,,,,,
