SampleId,RunId,Barcode,CreatedDate,OverallResult,Assay.Name,Assay.Version,Assay.Classification,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6T,3,,4/19/2021 21:53,Negative,,,Ruo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,93.5,86.2,95.5,220.1,200.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,LysisType,LysisReadings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6T,3,Time,2395,4683,6691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6T,3,Temp,33.02,36.47,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,Well,Type,TargetName,Result,VoltageDifference,Readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N3_GINW_PQ1_C5,31,0,Time,,,0,10005,20005,30004,40002,50002,59998,70001,80009,90008,100009,110007,119999,130000,140005,150000,159997,170002,179997,190000,200001,210007,220008,230008,239999,250001,260000,270004,279998,290002,300001,310001,320001,330010,340007,350008,360007,370001,380006,390005,400003,410003,420000,430000,439998,450008,460011,470007,480007,490000,500000,509998,520000,530003,540001,549999,560001,570001,580010,590008,600007,609999,619998,630003,639999,649999,660002,670000,679998,689998,700008,710007,720008,730007,739998,749999,760000,770004,780004,790001,800000,809999,819999,830010,840008,850007,859998,870001,879998,889999,900002,910002,920001,930001,940000,950008,960009,970008,980007,989999,1000001,1010001,1019998,1029997,1039997,1050001,1059998,1070008,1080007,1090007,1100007,1109999,1120000,1130000,1139998,1150002,1160000,1169998,1180000,1190000,1200009,1210009,1220007,1230007,1240000,1250005,1259998,1270003,1280002,1290001,1300000,1309999,1320008,1330007,1340007,1350007,1360005,1370000,1379997,1389998,1399999,1410001,1419998,1430000,1439999,1450010,1460008,1470008,1479998,1490000,1500001,1509999,1519998,1530002,1540002,1550001,1560001,1570008,1580007,1590008,1600007,1610001,1619997,1629998,1639998,1649998,1660002,1670001,1679998,1690008,1700007,1710007,1720008,1730001,1740001,1750006,1760002,1770004,1780001,1790000,1800000,1809999,1820007,1830009,1840008,1850008,1860001,1870000,1879998,1889997,1900004,1910002,1920000,1930000,1940007,1950010,1960008,1970008,1979999,1989998,2000005,2010005,2020003,2030003,2040001,2049998,2059999,2070009,2080008,2090007,2100003
N3_GINW_PQ1_C5,31,0,CartTemp,,,0,78.09,80.71,82.96,84.97,86.79,88.43,89.93,91.31,92.65,93.53,93.53,93.21,92.78,92.34,91.88,91.4,90.94,90.48,90.03,89.58,89.13,88.71,88.28,87.85,87.45,87.06,86.66,86.29,85.93,85.57,85.21,84.87,84.56,84.24,83.93,83.63,83.35,83.07,82.78,82.52,82.27,82.02,81.78,81.56,81.32,81.1,80.9,80.7,80.5,80.3,80.1,79.91,79.74,79.56,79.4,79.27,79.13,78.99,78.85,78.72,78.59,78.47,78.34,78.22,78.12,78,77.89,77.79,77.69,77.6,77.52,77.42,77.33,77.26,77.17,77.09,77.01,76.95,76.88,76.81,76.75,76.68,76.62,76.56,76.51,76.46,76.4,76.35,76.29,76.25,76.21,76.17,76.11,76.08,76.05,76.02,75.98,75.93,75.91,75.87,75.83,75.8,75.76,75.73,75.7,75.67,75.65,75.61,75.6,75.59,75.58,75.55,75.54,75.52,75.51,75.49,75.47,75.45,75.43,75.43,75.4,75.38,75.34,75.34,75.32,75.3,75.3,75.29,75.3,75.3,75.28,75.27,75.28,75.25,75.25,75.24,75.22,75.2,75.19,75.18,75.17,75.16,75.17,75.18,75.17,75.15,75.14,75.13,75.12,75.12,75.11,75.13,75.14,75.13,75.13,75.13,75.12,75.12,75.11,75.11,75.11,75.11,75.1,75.1,75.09,75.09,75.08,75.08,75.08,75.08,75.08,75.08,75.07,75.07,75.07,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.05,75.05,75.05,75.06,75.05,75.05,75.04,75.04,75.04,75.05,75.04,75.04,75.04,75.03,75.04,75.02,75.01,75.01,75,75,75.01,75.01,75.02,75.01,75,75,75,74.99
N3_GINW_PQ1_C5,31,0,AdcTemp,,,0,33.70714286,33.70714286,33.70714286,33.70714286,33.70714286,33.70714286,33.70714286,33.70714286,33.95204082,33.70714286,33.95204082,33.95204082,34.19693878,34.19693878,34.44183673,34.44183673,34.68673469,34.93163265,34.93163265,35.17653061,35.17653061,35.42142857,35.66632653,35.66632653,35.91122449,36.15612245,36.15612245,36.40102041,36.40102041,36.64591837,36.89081633,36.89081633,37.13571429,37.13571429,37.38061224,37.38061224,37.6255102,37.6255102,37.87040816,37.87040816,38.11530612,38.11530612,38.36020408,38.36020408,38.60510204,38.60510204,38.60510204,38.60510204,38.85,38.85,39.09489796,39.09489796,39.09489796,39.09489796,39.33979592,39.33979592,39.33979592,39.58469388,39.58469388,39.58469388,39.58469388,39.82959184,39.82959184,39.82959184,39.82959184,40.0744898,39.82959184,40.0744898,40.0744898,40.0744898,40.0744898,40.0744898,40.0744898,40.0744898,40.31938776,40.0744898,40.31938776,40.31938776,40.31938776,40.31938776,40.31938776,40.31938776,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.56428571,40.80918367,40.80918367,40.80918367,40.80918367,40.56428571,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,41.05408163,40.80918367,40.80918367,41.05408163,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,40.80918367,41.05408163,40.80918367,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.05408163,41.29897959,41.29897959,41.29897959,41.29897959,41.29897959,41.29897959,41.29897959,41.29897959,41.29897959,41.29897959,41.29897959
N3_GINW_PQ1_C5,31,1,Target,Positive Control,Amplified,93.5,193.9544678,176.7654419,162.5061035,150.3067017,140.2816772,132.019043,124.7177124,118.2174683,112.2436523,108.0093384,104.2785645,103.0654907,100.3646851,97.75543213,95.87860107,94.61975098,93.10913086,91.91894531,90.75164795,89.88189697,89.40124512,88.57727051,88.62304688,88.39416504,89.1494751,88.55438232,87.84484863,87.7532959,87.52441406,87.52441406,87.40997314,88.37127686,88.48571777,88.46282959,88.18817139,88.48571777,89.21813965,89.12658691,89.35546875,88.76037598,88.85192871,89.03503418,89.08081055,89.17236328,89.05792236,89.90478516,89.85900879,89.99633789,90.24810791,90.31677246,90.49987793,91.27807617,91.41540527,91.73583984,91.78161621,92.03338623,92.12493896,92.30804443,92.67425537,92.94891357,92.97180176,93.45245361,93.6126709,93.56689453,93.72711182,94.0246582,94.25354004,94.41375732,94.82574463,94.89440918,95.07751465,95.39794922,95.44372559,95.60394287,95.94726563,96.13037109,97.02301025,97.11456299,97.27478027,99.65515137,100.0900269,100.3417969,100.6164551,100.9368896,101.1657715,101.4633179,101.9897461,102.355957,102.9052734,103.5003662,104.1412354,104.9194336,105.5831909,106.4987183,107.093811,108.215332,109.4970703,110.710144,112.1063232,113.6856079,115.4022217,117.7139282,119.4076538,121.5362549,124.0539551,126.7089844,130.897522,132.1105957,135.7727051,138.8168335,142.8909302,145.4315186,149.5513916,151.3595581,154.3579102,157.1960449,160.2859497,163.0554199,165.8935547,168.4341431,170.9976196,172.0733643,175.6439209,177.6123047,179.5806885,181.3430786,182.8308105,184.1125488,185.4400635,186.7675781,187.6602173,188.9419556,189.8574829,190.6356812,191.5512085,200.0656128,193.0847168,193.7942505,194.480896,194.9157715,195.350647,196.3806152,196.6094971,197.1359253,197.3648071,197.5021362,198.0514526,198.2803345,198.4405518,201.8051147,201.8966675,201.9195557,202.1713257,202.2857666,202.3086548,202.4002075,202.5375366,202.6519775,202.9266357,203.1097412,203.1097412,203.5217285,203.4072876,203.3615112,203.5446167,203.6361694,203.6361694,203.8421631,203.8192749,203.7506104,204.0939331,204.3228149,204.2770386,204.3457031,204.460144,204.1854858,204.3228149,204.460144,204.3685913,204.4372559,206.7260742,206.2454224,206.1309814,205.9936523,205.6274414,205.581665,205.3527832,205.1696777,205.4901123,205.2154541,204.7805786,204.6890259,204.5974731,204.0939331,204.4830322,204.3228149,204.0023804,204.0481567,203.8421631,203.5903931,203.7963867,203.6132813,203.5446167,203.4072876,203.3615112,206.7718506,203.5903931,203.4988403,203.4301758,205.078125
