SampleId,RunId,Well,Type,TargetName,Result,VoltageDifference,Readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOD3_R9,115,2,Target,GeneN_1,Amplified,99.1,212.1963501,194.0689087,175.0488281,158.8668823,144.6304321,131.8359375,120.2774048,110.3210449,103.225708,97.50366211,92.94891357,88.80615234,85.53314209,82.99255371,80.95550537,79.17022705,77.22473145,74.89013672,72.30377197,70.08361816,68.09234619,66.46728516,65.00244141,63.81225586,62.85095215,62.00408936,61.20300293,60.53924561,60.08148193,59.715271,59.39483643,59.16595459,58.84552002,58.75396729,58.75396729,58.68530273,58.59375,58.54797363,58.15887451,58.13598633,58.20465088,58.36486816,58.27331543,58.47930908,58.22753906,58.38775635,58.43353271,58.79974365,58.95996094,59.07440186,59.30328369,59.55505371,59.64660645,59.57794189,59.89837646,60.28747559,60.37902832,60.42480469,60.60791016,60.72235107,60.79101563,60.90545654,61.40899658,61.5234375,61.70654297,61.7980957,62.34741211,62.53051758,62.69073486,62.94250488,62.94250488,63.331604,63.69781494,63.88092041,64.24713135,64.38446045,64.56756592,64.81933594,65.20843506,65.46020508,66.05529785,66.16973877,66.71905518,66.90216064,67.06237793,67.26837158,67.47436523,67.70324707,67.95501709,68.13812256,68.41278076,68.68743896,68.93920898,69.12231445,69.44274902,69.74029541,70.01495361,70.3125,70.61004639,70.97625732,71.31958008,71.64001465,71.89178467,72.16644287,72.53265381,72.8302002,73.21929932,73.67706299,74.22637939,74.72991943,75.27923584,76.05743408,76.69830322,77.52227783,78.50646973,79.53643799,80.74951172,82.1685791,83.81652832,85.69335938,87.98217773,90.61431885,93.17779541,96.06170654,99.31182861,102.9052734,106.4987183,110.1608276,113.9602661,117.6452637,121.2615967,124.8550415,128.2424927,131.9732666,134.8800659,137.7639771,140.5334473,143.1884766,145.9350586,147.9949951,149.9633789,151.725769,153.5339355,155.2047729,156.7611694,158.5693359,160.1028442,161.2701416,162.2543335,163.3758545,164.4287109,165.2755737,166.1224365,167.1295166,167.9534912,168.6859131,169.4412231,170.5627441,171.2493896,172.5769043,173.6068726,174.2248535,174.911499,175.5065918,176.1932373,177.2232056,177.6809692,177.7496338,178.1158447,178.4820557,178.8253784,178.7567139,179.2831421,179.4204712,179.9240112,179.9926758,180.3359985,180.1986694,180.9082031,181.4575195,,,,,,,,,,
LOD3_R9,115,3,Target,GeneN_2,Amplified,122,269.1650391,247.833252,228.515625,209.4039917,192.3522949,176.5136719,164.5202637,155.456543,148.1781006,142.4102783,137.8555298,133.895874,130.8517456,128.3340454,126.1138916,124.4430542,122.7035522,121.0784912,119.5449829,118.1716919,116.9586182,115.5166626,114.074707,112.6098633,111.0534668,109.4741821,108.0322266,106.6589355,105.5831909,104.6676636,103.8894653,103.2028198,102.4475098,102.0584106,101.6235352,101.3259888,100.8911133,100.4562378,99.97558594,99.8840332,99.95269775,100.3646851,100.1586914,100.5935669,100.5249023,100.5249023,100.6164551,100.8911133,101.0971069,101.1199951,100.9597778,101.2115479,101.3031006,101.4862061,101.5319824,101.8066406,101.9668579,102.355957,102.4017334,102.6763916,102.7679443,102.973938,103.2485962,103.3630371,103.7521362,104.1870117,104.850769,105.1940918,105.5831909,105.97229,106.086731,106.3156128,107.4371338,107.6660156,108.0780029,108.3297729,109.0393066,109.3826294,109.7488403,110.2523804,110.6643677,111.1907959,111.6256714,112.1063232,112.4954224,113.1134033,113.7771606,114.2120361,114.8300171,115.3793335,115.9057617,116.6152954,117.1646118,117.5994873,118.1488037,118.8583374,119.4076538,120.0942993,120.8267212,121.5591431,122.3373413,123.2757568,124.3286133,125.6103516,126.9836426,128.4942627,130.279541,132.3394775,134.5825195,137.0773315,139.8925781,142.8451538,146.3241577,149.8947144,153.5110474,157.2418213,161.3845825,165.2297974,169.3954468,173.6297607,178.1387329,183.1054688,187.24823,191.5283203,195.7168579,199.5162964,203.0639648,206.4971924,209.6099854,212.6312256,215.3549194,217.9870605,220.3674316,222.5875854,224.4644165,226.3183594,227.8518677,229.4311523,232.2921753,233.3679199,234.6954346,235.9085083,236.8469238,237.8311157,238.8153076,239.6621704,240.4174805,241.1956787,241.9509888,242.5918579,243.3013916,243.850708,244.3084717,244.8120117,245.2697754,245.9106445,246.4141846,246.8719482,247.6272583,248.085022,248.5198975,248.9547729,249.3667603,249.8474121,250.4653931,251.0375977,251.335144,251.6784668,251.9989014,252.1820068,252.3651123,252.8686523,253.1204224,253.6239624,253.9672852,254.1503906,254.3563843,254.6081543,254.8599243,255.4321289,,,,,,,,,,
LOD3_R9,115,4,Target,GeneM_1,Amplified,252.4,471.244812,405.166626,360.6719971,324.8748779,295.1202393,268.5470581,248.2910156,231.010437,216.8655396,207.1380615,201.2786865,195.098877,190.5670166,184.8678589,182.2814941,180.0384521,179.0542603,176.651001,172.9202271,168.2281494,163.8565063,159.7824097,156.7382813,153.4423828,149.7802734,146.8276978,147.8805542,146.1868286,144.6762085,143.0740356,141.5405273,140.4876709,140.0756836,139.6179199,138.8168335,138.5650635,138.0157471,139.1601563,138.6795044,138.2217407,137.9699707,138.2904053,137.7410889,137.7868652,137.9699707,138.5421753,138.633728,138.7939453,139.4577026,139.2745972,139.1601563,138.885498,138.999939,139.251709,139.6179199,140.0299072,140.6707764,141.2658691,141.8838501,143.2342529,143.8064575,144.6533203,145.1797485,145.980835,147.3999023,147.4456787,148.1781006,148.4985352,148.7960815,149.9176025,150.0320435,150.4669189,151.3137817,151.7028809,152.2750854,152.5039673,152.9388428,153.9916992,154.9072266,155.9371948,156.3949585,156.829834,156.8069458,157.4935913,158.1802368,158.7753296,159.324646,159.9655151,160.4690552,160.949707,161.7279053,162.2543335,162.7807617,163.4216309,164.680481,165.6188965,166.4886475,167.3355103,168.182373,168.9605713,169.8303223,170.6542969,171.5927124,172.5997925,173.7670898,174.5910645,175.8499146,177.1774292,178.6880493,180.3588867,182.258606,187.3397827,189.9490356,192.741394,195.2133179,198.96698,203.1784058,207.8933716,213.5238647,220.161438,226.9134521,235.9313965,243.8964844,253.1661987,263.0767822,273.9028931,284.9349976,295.5551147,306.2438965,316.4749146,326.8890381,336.3189697,345.5429077,354.4464111,361.8164063,369.2092896,376.0528564,381.5231323,387.0620728,392.326355,395.8740234,400.1083374,404.2282104,406.8145752,410.1791382,412.6281738,414.6881104,417.1600342,418.3731079,419.3344116,420.4101563,421.1883545,422.0123291,423.6831665,425.1251221,426.4984131,427.5283813,428.6956787,429.2449951,429.359436,429.9545288,430.6411743,431.4880371,433.1588745,434.463501,433.1588745,432.5408936,432.5180054,432.7011108,432.7697754,433.5250854,434.0286255,434.3490601,435.3103638,434.967041,435.1043701,435.3103638,434.9441528,435.6765747,434.09729,,,,,,,,,,
LOD3_R9,115,5,Target,GeneM_2,Amplified,137.8,406.7001343,353.8513184,307.9147339,268.7759399,238.7466431,213.3636475,194.480896,178.024292,164.3829346,154.6325684,147.9034424,142.9138184,138.633728,134.6969604,131.3323975,128.65448,125.5645752,121.673584,117.5079346,113.6627197,110.8016968,108.1466675,105.8578491,104.0725708,102.3101807,101.1657715,100.4104614,99.67803955,99.08294678,98.30474854,97.73254395,97.13745117,96.97723389,96.88568115,96.65679932,96.47369385,96.56524658,96.33636475,96.35925293,96.31347656,96.29058838,96.83990479,96.77124023,97.18322754,97.52655029,97.89276123,98.03009033,98.25897217,98.46496582,98.89984131,99.06005859,99.35760498,99.92980957,100.5706787,101.0055542,101.8295288,102.2186279,102.7679443,103.3401489,103.7979126,104.1870117,104.7821045,105.0796509,105.4916382,106.1553955,106.4758301,107.460022,108.1237793,108.6502075,109.5428467,110.0006104,110.5041504,111.3052368,111.6485596,112.1749878,112.701416,113.2736206,113.7771606,114.2349243,115.4022217,116.0430908,116.6610718,117.3019409,117.8512573,118.4234619,118.7438965,119.2703247,119.6594238,120.0485229,120.4376221,120.7580566,121.2158203,121.5591431,121.9482422,122.2229004,122.6577759,122.9553223,123.6190796,123.9395142,124.2370605,124.6261597,125.0152588,125.4043579,125.6790161,126.0681152,126.411438,126.8463135,127.3040771,127.9220581,128.3111572,128.9291382,130.027771,130.7144165,131.6757202,132.7285767,134.0789795,135.5438232,137.3291016,139.3432617,141.8380737,144.2184448,147.7432251,151.1077881,154.7470093,158.5922241,163.5131836,169.0750122,174.4537354,180.1300049,185.8291626,191.4596558,197.0214844,202.4688721,208.0535889,212.5854492,217.6437378,222.2671509,226.524353,230.5297852,234.2147827,237.6022339,240.6463623,243.4387207,245.9335327,248.9318848,250.6942749,252.5024414,253.9901733,255.4779053,256.8511963,258.0871582,259.185791,260.1470947,261.0168457,261.8179321,262.298584,263.0081177,264.0838623,264.7018433,265.5944824,265.914917,266.4642334,266.6244507,266.6244507,266.784668,266.8762207,267.0135498,267.1966553,267.3797607,267.7688599,268.3181763,268.661499,269.0734863,269.4854736,270.2636719,270.0805664,270.4467773,270.6298828,271.1105347,271.6827393,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
