SampleId,RunId,Well,Type,TargetName,Result,VoltageDifference,Readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOD_R17,119,2,Target,GeneN_1,NotAmplified,13.4,186.1495972,167.9763794,150.4440308,135.887146,123.2528687,113.0218506,105.1483154,98.92272949,93.95599365,90.13366699,86.90643311,84.06829834,81.96258545,80.3604126,78.91845703,77.79693604,76.76696777,75.94299316,75.16479492,74.66125488,74.08905029,73.58551025,73.01330566,72.60131836,72.18933105,71.82312012,71.29669189,70.61004639,69.85473633,69.190979,68.48144531,68.06945801,67.6574707,67.40570068,67.15393066,67.08526611,66.9708252,67.06237793,66.94793701,66.76483154,66.81060791,66.90216064,66.9708252,67.1081543,67.26837158,67.33703613,67.58880615,67.7947998,68.02368164,68.32122803,68.66455078,68.89343262,69.14520264,69.48852539,69.85473633,70.08361816,70.54138184,71.02203369,71.47979736,71.91467285,72.34954834,72.78442383,73.21929932,73.56262207,73.99749756,74.5010376,74.82147217,74.98168945,75.34790039,75.55389404,75.78277588,75.94299316,76.10321045,76.28631592,76.49230957,76.62963867,76.83563232,76.92718506,77.06451416,77.293396,77.40783691,77.5680542,77.68249512,77.81982422,77.9800415,78.11737061,78.32336426,78.41491699,78.64379883,78.78112793,78.9642334,79.17022705,79.33044434,79.46777344,79.62799072,79.83398438,80.03997803,80.13153076,80.38330078,80.58929443,80.74951172,80.97839355,81.16149902,81.41326904,81.50482178,81.68792725,81.84814453,82.05413818,82.23724365,82.32879639,82.55767822,82.67211914,82.64923096,82.94677734,83.03833008,83.152771,83.31298828,83.2901001,83.47320557,83.5647583,83.65631104,83.74786377,83.93096924,83.97674561,84.06829834,84.29718018,84.34295654,84.50317383,84.61761475,84.77783203,84.89227295,85.02960205,85.0982666,85.14404297,85.18981934,85.35003662,85.3729248,85.46447754,85.62469482,85.67047119,85.69335938,85.73913574,85.89935303,85.85357666,85.96801758,85.96801758,86.05957031,86.0824585,86.15112305,86.33422852,86.33422852,86.40289307,86.44866943,86.47155762,86.56311035,86.4944458,86.60888672,87.82196045,88.98925781,89.03503418,89.012146,88.82904053,88.85192871,88.62304688,88.71459961,88.53149414,88.57727051,88.60015869,88.62304688,88.71459961,88.80615234,88.82904053,88.96636963,89.05792236,89.10369873,89.10369873,89.26391602,89.30969238,89.35546875,89.5614624,,
LOD_R17,119,3,Target,GeneN_2,NotAmplified,18.6,259.6435547,237.3962402,216.3848877,196.2661743,178.7567139,164.0625,153.1448364,144.8364258,138.6795044,133.6212158,130.2566528,127.166748,124.9008179,123.0697632,121.3531494,119.9569702,118.6981201,117.8283691,117.2332764,116.5008545,116.0430908,115.5166626,115.196228,114.9215698,114.4638062,114.3035889,114.1204834,113.8687134,113.7771606,113.6398315,113.6627197,113.8458252,113.7771606,113.7084961,113.8458252,113.8687134,113.9602661,114.0975952,114.440918,114.4638062,114.6469116,114.7842407,114.8300171,115.1504517,115.447998,115.5395508,115.9515381,116.2490845,116.2033081,116.7526245,116.9586182,117.2103882,117.3934937,117.6452637,117.7368164,118.1030273,118.2632446,118.560791,119.0643311,119.3161011,119.3618774,119.6365356,119.8654175,120.0485229,120.3231812,120.5291748,120.6665039,120.9182739,121.1700439,121.2387085,121.4447021,121.6506958,121.7422485,122.0626831,122.2229004,122.4060059,122.5891113,122.8637695,122.9324341,123.1613159,123.4130859,123.5046387,123.8021851,123.9852905,124.0997314,124.3515015,124.6032715,124.7634888,124.9465942,125.1525879,125.2670288,125.4730225,125.6561279,125.8163452,126.1825562,126.3656616,126.5487671,126.663208,126.9378662,127.0065308,127.3498535,127.3956299,127.3956299,127.6702881,127.6931763,127.8305054,128.0593872,128.2196045,128.3569336,128.5629272,128.7231445,128.8833618,128.9291382,129.15802,129.4326782,129.6386719,129.8217773,130.027771,130.279541,130.4397583,130.645752,130.9204102,131.0806274,131.2179565,131.4468384,131.5841675,131.7901611,131.9274902,132.019043,132.2479248,132.3623657,132.5454712,132.8887939,133.0490112,132.9574585,133.0718994,133.140564,133.2321167,133.3465576,133.4838867,133.5296631,133.6212158,133.7585449,133.8043213,133.8500977,133.8729858,133.9187622,135.3378296,135.1318359,135.0402832,135.0631714,135.1089478,135.1089478,135.1089478,135.2005005,135.2233887,135.269165,146.232605,146.8505859,147.0565796,146.736145,146.3928223,145.4544067,144.744873,144.2871094,143.8980103,143.6691284,143.5546875,143.3944702,143.119812,142.8909302,142.8909302,142.6620483,142.6849365,142.7764893,142.9824829,143.2800293,143.3029175,143.3258057,144.7906494,,
LOD_R17,119,4,Target,GeneM_1,Amplified,190.8,472.1374512,407.1121216,354.1946411,310.2264404,281.4102173,249.1607666,227.5772095,210.5026245,200.1571655,194.2977905,184.387207,173.4924316,171.8444824,166.8777466,163.3758545,162.1856689,158.7753296,156.211853,155.0674438,153.0075073,151.4282227,150.1693726,148.7731934,147.4685669,146.6445923,145.5001831,144.6304321,144.1268921,143.371582,142.9367065,144.493103,144.2871094,144.1268921,144.3328857,144.3328857,144.3328857,144.6304321,144.6533203,144.7906494,145.0424194,145.4772949,145.6832886,146.0037231,146.232605,146.5530396,147.3083496,147.1710205,147.5372314,148.1552124,148.3383179,148.4527588,148.8876343,149.0707397,149.4598389,150.1235962,150.3982544,150.7644653,151.3595581,151.5197754,151.8173218,153.0075073,153.1219482,153.6254883,154.2205811,154.4265747,154.7470093,155.2047729,155.2734375,155.3878784,155.6167603,155.5709839,155.4794312,155.6396484,155.5709839,155.7998657,156.0516357,155.7312012,155.7540894,155.8914185,155.3878784,155.4336548,155.6854248,155.4794312,155.5252075,155.708313,155.5480957,155.7312012,155.9371948,155.8456421,155.708313,155.960083,156.578064,156.5093994,156.6925049,156.6238403,156.9900513,157.1960449,157.1960449,157.2647095,157.4249268,157.5164795,157.5622559,158.203125,158.5006714,158.9126587,159.6450806,160.697937,161.7050171,163.192749,164.5889282,166.2139893,168.5028076,171.1120605,174.156189,178.2302856,182.5561523,187.8204346,193.7484741,200.4089355,207.5042725,215.1031494,222.9309082,231.1477661,239.3188477,247.8561401,255.8898926,263.6260986,271.1334229,277.9769897,284.1567993,289.6957397,294.7769165,299.7665405,303.9550781,307.6400757,310.9588623,313.911438,316.8182373,319.6334839,321.647644,323.5702515,325.3326416,327.4383545,328.6972046,330.116272,331.2835693,332.5195313,333.6181641,334.487915,335.5865479,336.1587524,336.9369507,337.3260498,337.9898071,338.8595581,339.225769,339.5690918,362.6861572,358.4060669,354.3319702,351.4480591,350.3036499,350.6698608,352.432251,353.2562256,354.0344238,354.9041748,355.5450439,355.796814,356.0714722,356.552124,357.170105,357.5134277,357.6278687,358.3831787,359.046936,359.9624634,360.6033325,360.9924316,362.159729,,
LOD_R17,119,5,Target,GeneM_2,NotAmplified,13.1,348.1063843,302.1469116,264.289856,231.5597534,204.2541504,183.0825806,167.6559448,158.0657959,150.6958008,145.2026367,140.3274536,136.9400024,133.6898804,131.4239502,129.2724609,127.2354126,125.8163452,124.5346069,123.3673096,122.4517822,121.421814,120.5978394,119.8883057,119.3618774,118.8812256,118.5150146,118.2174683,117.8970337,117.6681519,117.5765991,117.2332764,117.5079346,117.3477173,117.2332764,117.2790527,117.1875,117.1188354,117.3477173,117.5994873,117.6681519,117.9199219,118.2403564,118.4692383,118.6752319,119.0414429,119.1101074,119.4763184,119.6365356,120.0256348,120.7122803,121.2158203,120.9411621,121.2158203,121.4904785,122.9782104,122.8866577,122.9782104,123.046875,123.3444214,123.5275269,123.8021851,124.0539551,124.2599487,124.4888306,124.7634888,124.9923706,125.2670288,125.9078979,126.2054443,126.2283325,126.3427734,126.6174316,126.7318726,126.9378662,127.1438599,127.0065308,127.3956299,127.5787354,127.784729,128.1051636,128.1738281,128.3111572,128.4713745,128.7231445,129.0206909,128.9978027,129.1122437,129.5471191,129.6615601,129.8446655,129.9591064,130.1651001,130.3024292,130.6915283,130.9432983,131.2866211,131.3552856,131.6299438,131.7672729,131.9046021,132.1105957,132.4768066,132.6370239,132.7285767,133.0032349,133.5296631,133.6898804,133.8272095,134.0332031,134.262085,134.5367432,134.7427368,135.1776123,135.3378296,135.4293823,135.6124878,135.8642578,135.9329224,136.1618042,136.2991333,136.4364624,136.6424561,136.9171143,136.9400024,137.1917725,137.3291016,137.4664307,138.0844116,138.381958,138.6108398,138.8168335,139.0228271,139.1372681,139.3661499,139.5263672,139.8468018,139.9612427,139.9841309,139.9383545,140.0527954,140.0756836,140.1443481,140.2587891,140.3274536,140.5105591,140.7394409,140.8081055,140.87677,140.9454346,140.9912109,141.0827637,141.1056519,141.0827637,140.9683228,141.0369873,141.1972046,141.1514282,144.859314,142.364502,140.8309937,139.6408081,138.9770508,138.7939453,139.5492554,140.3274536,141.2200928,142.2042847,142.8451538,143.7149048,144.0353394,144.4015503,144.8135376,144.9279785,145.0881958,145.4315186,145.4772949,145.6604004,146.0494995,145.9579468,146.3241577,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
