1.0,261.2915039,235.1531982,212.6312256,192.1463013,175.1861572,157.1960449,145.2026367,134.2163086,125.7247925,117.0043945,110.3210449,105.3543091,100.7995605,96.93145752,93.63555908,91.14074707,88.41705322,84.8236084,81.25305176,78.25469971,75.23345947,72.64709473,70.40405273,68.55010986,66.99371338,65.62042236,64.56756592,63.65203857,63.0569458,62.46185303,61.95831299,61.43188477,61.15722656,61.22589111,61.15722656,60.97412109,60.79101563,60.72235107,60.67657471,60.81390381,60.72235107,60.90545654,60.99700928,61.20300293,61.63787842,62.11853027,62.46185303,62.9196167,63.26293945,63.60626221,64.0411377,64.54467773,64.81933594,65.39154053,65.8493042,66.28417969,66.9708252,67.22259521,67.68035889,68.18389893,68.84765625,69.41986084,70.19805908,70.83892822,71.5713501,72.25799561,73.05908203,73.83728027,74.72991943,75.69122314,76.42364502,77.38494873,78.25469971,79.42199707,80.40618896,81.29882813,82.53479004,81.98547363,83.2901001,84.59472656,86.2197876,87.73040771,89.2868042,91.0949707,92.94891357,93.81866455,94.57397461,95.51239014,96.58813477,97.91564941,99.12872314,100.4333496,101.9210815,103.8208008,105.4458618,107.3913574,109.5199585,111.7858887,114.0975952,116.7526245,119.5907593,122.795105,125.5187988,128.288269,132.1105957,134.9716187,138.1530762,141.4031982,144.8135376,148.0865479,150.3295898,153.2363892,155.5480957,158.9355469,160.697937,165.7333374,166.4428711,170.1049805,171.2722778,174.6139526,175.2548218,176.3305664,178.0014038,178.3905029,179.0084839,181.3659668,181.5032959,183.5861206,183.8150024,184.9594116,185.2340698,186.1724854,186.9049072,187.4313354,187.8890991,190.612793,190.0634766,190.2008057,191.6656494,192.1920776,192.741394,192.5354004,192.6040649,192.7642822,193.7026978,193.3135986,192.855835,192.2607422,193.7026978,193.6798096,195.0531006,194.4351196,195.1217651,194.9615479,196.0372925,196.1517334,195.2133179,195.6253052,197.3419189,196.3119507,196.6552734,196.975708,196.5179443,197.227478,197.845459,197.9598999,197.1130371,198.1430054,198.2574463,199.0127563,198.0285645,199.5849609,200.4547119,199.3103027,200.3173828,199.2645264,199.8138428,199.3560791,199.836731,199.7909546,199.9282837,200.592041,201.461792,209.7930908,210.0906372,209.2895508,209.1293335,208.6486816,208.3969116,212.0361328,211.0290527,210.3424072,210.3652954,210.9375,210.9375,211.44104,211.3265991,211.0748291,210.8001709,210.8001709,211.555481,211.6241455,212.1505737,211.0519409,211.44104,211.9674683,212.0361328,211.3494873,211.3494873,212.9974365
0.0,160.3546143,144.1040039,129.6386719,117.8741455,107.093811,97.68676758,90.06500244,83.49609375,77.72827148,73.60839844,69.44274902,67.81768799,64.24713135,62.16430664,60.37902832,58.34197998,56.23626709,54.2678833,52.18505859,50.12512207,48.5458374,47.10388184,45.4788208,44.33441162,43.25866699,42.57202148,41.81671143,41.17584229,40.80963135,40.32897949,39.57366943,38.84124756,39.13879395,39.16168213,39.23034668,38.95568848,39.27612305,38.79547119,38.93280029,38.88702393,38.45214844,38.45214844,38.72680664,39.29901123,37.62817383,38.56658936,37.55950928,38.63525391,39.23034668,39.57366943,40.03143311,38.54370117,39.64233398,39.84832764,39.7567749,39.96276855,40.00854492,40.28320313,40.78674316,40.80963135,41.19873047,41.47338867,41.77093506,42.04559326,42.137146,42.38891602,42.96112061,43.23577881,43.46466064,43.5333252,44.01397705,44.49462891,44.65484619,45.15838623,45.41015625,45.57037354,45.70770264,46.00524902,46.21124268,46.41723633,46.69189453,46.89788818,47.19543457,47.35565186,47.85919189,47.85919189,48.11096191,48.4085083,48.61450195,48.88916016,49.09515381,49.32403564,49.71313477,49.98779297,50.0793457,50.26245117,50.60577393,50.81176758,50.97198486,51.36108398,51.42974854,51.65863037,51.95617676,52.20794678,52.20794678,52.55126953,52.84881592,53.12347412,53.32946777,53.48968506,53.71856689,53.87878418,54.08477783,54.29077148,54.51965332,54.79431152,54.86297607,55.27496338,55.5267334,55.70983887,56.00738525,56.16760254,56.51092529,56.87713623,57.12890625,57.44934082,57.65533447,58.06732178,58.4564209,58.63952637,59.0057373,59.23461914,59.66949463,59.82971191,60.2645874,60.72235107,60.95123291,61.20300293,61.56921387,61.91253662,62.30163574,62.59918213,62.71362305,63.01116943,63.40026855,63.72070313,64.06402588,64.56756592,64.97955322,65.52886963,66.00952148,66.46728516,66.94793701,67.26837158,67.70324707,68.02368164,68.02368164,68.18389893,68.27545166,68.25256348,68.27545166,68.25256348,68.20678711,68.38989258,68.43566895,68.43566895,68.41278076,68.55010986,68.5043335,68.5043335,68.82476807,68.93920898,68.45855713,68.27545166,68.36700439,68.13812256,68.18389893,68.09234619,68.02368164,67.97790527,68.04656982,68.16101074,68.09234619,68.27545166,68.32122803,68.25256348,68.45855713,68.38989258,68.32122803,68.38989258,68.59588623,68.52722168,68.48144531,68.29833984,68.34411621,68.25256348,68.38989258,68.38989258,68.38989258,68.5043335,69.07653809,68.45855713,68.61877441,68.43566895,68.41278076,68.5043335,68.43566895,68.38989258,68.57299805,69.03076172
0.0,189.0106201,173.1948853,158.2260132,146.3470459,136.505127,124.8092651,116.7297363,109.8632813,104.5303345,100.0442505,95.90148926,94.68841553,90.17944336,87.93640137,86.17401123,84.15985107,82.58056641,80.40618896,77.54516602,74.66125488,72.39532471,70.06072998,68.27545166,66.81060791,65.55175781,64.63623047,63.81225586,62.7822876,62.14141846,61.7980957,61.54632568,61.3861084,61.18011475,60.99700928,60.99700928,61.06567383,60.95123291,61.08856201,60.92834473,60.85968018,60.81390381,61.06567383,61.1114502,61.2487793,61.40899658,61.84387207,62.23297119,62.75939941,63.17138672,63.30871582,63.62915039,64.06402588,64.38446045,64.49890137,64.93377686,65.09399414,65.89508057,66.10107422,66.42150879,66.58172607,67.54302979,67.7947998,68.06945801,68.22967529,68.6416626,69.09942627,69.51141357,69.92340088,70.33538818,70.83892822,71.15936279,71.73156738,72.05200195,72.62420654,73.03619385,73.44818115,74.13482666,74.72991943,75.00457764,75.46234131,76.01165771,76.53808594,76.97296143,77.49938965,77.93426514,78.43780518,78.87268066,79.5135498,80.13153076,80.7723999,81.29882813,81.73370361,82.37457275,83.01544189,83.58764648,84.20562744,84.75494385,85.44158936,86.0824585,86.79199219,87.43286133,88.09661865,88.73748779,89.24102783,89.60723877,90.01922607,90.33966064,90.33966064,90.43121338,90.33966064,90.70587158,90.93475342,90.93475342,90.88897705,91.04919434,91.14074707,91.30096436,91.30096436,91.25518799,91.34674072,91.32385254,91.39251709,91.57562256,91.52984619,91.18652344,91.02630615,91.25518799,91.16363525,91.34674072,91.43829346,91.48406982,91.66717529,91.66717529,91.59851074,91.73583984,91.82739258,91.75872803,92.03338623,92.03338623,91.89605713,91.87316895,92.0791626,92.17071533,92.17071533,92.14782715,92.19360352,92.12493896,92.05627441,92.19360352,92.30804443,92.30804443,92.30804443,92.3538208,93.01757813,92.92602539,92.76580811,92.628479,92.60559082,92.628479,92.55981445,92.53692627,92.39959717,92.37670898,92.39959717,92.39959717,92.28515625,92.33093262,92.26226807,92.2164917,92.19360352,91.50695801,91.89605713,91.69006348,91.80450439,92.05627441,92.17071533,92.19360352,92.0791626,91.85028076,91.91894531,92.03338623,92.01049805,91.96472168,91.96472168,92.01049805,92.01049805,91.9418335,91.85028076,91.78161621,91.73583984,91.75872803,91.50695801,91.46118164,91.52984619,91.46118164,91.30096436,91.32385254,91.27807617,91.32385254,91.27807617,91.32385254,91.27807617,91.41540527,91.43829346,91.36962891,91.52984619,91.46118164,91.52984619,91.85028076,92.2164917
0.0,292.4880981,267.0135498,243.9651489,224.4644165,206.7718506,191.368103,178.1387329,165.7104492,156.3034058,146.1639404,137.6724243,131.3781738,129.4326782,124.3057251,119.6136475,116.3406372,114.0518188,111.5570068,109.4512939,105.1712036,102.6535034,99.54071045,96.79412842,93.93310547,91.41540527,89.26391602,87.52441406,85.87646484,84.52606201,83.4274292,81.98547363,80.84106445,79.71954346,78.91845703,78.30047607,77.8427124,77.63671875,77.49938965,77.4307251,77.54516602,77.68249512,77.95715332,78.32336426,78.64379883,79.07867432,79.76531982,80.31463623,80.86395264,81.41326904,82.1685791,82.80944824,83.49609375,84.36584473,84.91516113,85.62469482,86.42578125,87.18109131,87.95928955,88.96636963,89.63012695,90.70587158,91.57562256,92.46826172,93.56689453,94.71130371,95.92437744,97.11456299,98.25897217,99.79248047,101.0971069,102.4017334,103.7063599,105.7662964,106.7276001,107.2540283,107.4142456,106.842041,108.7188721,108.4671021,108.8562012,109.4741821,108.9248657,108.6959839,109.8175049,109.1766357,111.3739014,109.4512939,111.0534668,110.8703613,110.3668213,110.9619141,110.9848022,111.6027832,111.1907959,111.7401123,112.6785278,112.9074097,112.3809814,113.1362915,113.2049561,113.5253906,113.4338379,113.9831543,113.5940552,113.7771606,113.8458252,114.2578125,113.7771606,115.5166626,115.3335571,113.7542725,115.196228,115.1046753,115.1275635,114.8300171,114.4180298,115.814209,115.6311035,115.7226563,115.7913208,115.6082153,114.944458,115.7913208,115.1733398,116.5466309,115.6539917,116.6152954,114.8986816,117.3706055,115.7455444,115.2420044,115.2191162,114.9902344,115.0588989,115.4708862,115.1504517,115.1275635,114.7384644,115.1046753,115.0817871,114.4180298,114.5324707,114.4638062,114.440918,113.7084961,114.0518188,114.4180298,114.2120361,114.3722534,114.6011353,115.447998,114.9215698,114.9673462,114.4180298,114.440918,114.7384644,114.7842407,114.3493652,114.3035889,114.5324707,114.0518188,114.2349243,114.5095825,114.7155762,114.4866943,114.6697998,114.0060425,114.5553589,114.7613525,114.9902344,114.2578125,113.8000488,113.4109497,113.8000488,113.9373779,112.6785278,112.8158569,113.8687134,112.4267578,112.6785278,114.7155762,113.5482788,114.1204834,113.9373779,113.7084961,114.1204834,113.571167,113.7542725,113.7084961,113.7542725,114.0289307,113.5940552,112.4954224,113.319397,114.8529053,115.1046753,113.8458252,113.4567261,113.319397,113.1134033,112.4725342,113.2965088,113.8458252,112.9760742,111.831665,112.6327515,113.5482788,112.4267578,112.9760742,113.2507324
0.0,325.8361816,289.2608643,255.6838989,227.2338867,204.9179077,186.1724854,169.7387695,157.4478149,145.866394,126.5029907,128.1509399,123.3901978,118.6294556,115.7913208,112.7700806,110.0234985,107.6202393,105.5374146,103.5690308,101.9210815,100.4562378,99.12872314,98.00720215,96.5423584,95.12329102,93.68133545,92.53692627,91.39251709,90.93475342,90.33966064,89.83612061,89.33258057,89.10369873,89.1494751,89.26391602,89.85900879,90.24810791,90.79742432,91.32385254,90.49987793,89.30969238,86.81488037,84.52606201,82.96966553,82.32879639,82.99255371,82.90100098,82.21435547,82.00836182,82.3059082,82.46612549,82.87811279,83.72497559,84.25140381,84.84649658,85.69335938,86.60888672,87.57019043,89.24102783,90.15655518,91.46118164,93.01757813,94.61975098,96.42791748,98.51074219,100.5935669,102.6077271,104.347229,105.6060791,106.3613892,106.9564819,107.208252,107.8262329,108.0551147,107.963562,108.3526611,108.6959839,108.8562012,108.7646484,109.5428467,109.7946167,110.710144,110.9390259,111.076355,111.4883423,111.6943359,111.9232178,112.0605469,112.3580933,112.3809814,112.5411987,112.6098633,112.8616333,112.9989624,113.2049561,114.2120361,113.9831543,114.0060425,114.1662598,114.3951416,114.7842407,114.8529053,115.1275635,115.3793335,115.5166626,115.6311035,115.6997681,115.6311035,115.814209,115.8599854,115.9057617,116.1804199,116.2948608,116.4779663,116.569519,116.7526245,116.9815063,117.2561646,117.3706055,117.6223755,117.6452637,117.6681519,117.8283691,119.1329956,118.4234619,118.7896729,118.3547974,118.6065674,118.4921265,118.7438965,118.6981201,119.0414429,119.4763184,119.4076538,119.3847656,119.3618774,119.3618774,119.3847656,119.3618774,119.2703247,119.3618774,119.3161011,119.3618774,119.3847656,119.3847656,119.2016602,119.430542,119.1101074,119.6594238,120.0256348,119.7967529,119.8425293,119.8425293,119.7967529,119.8196411,119.7052002,119.8883057,119.4076538,120.2774048,119.8654175,119.8654175,119.8425293,119.5220947,119.7509766,119.9569702,120.0256348,120.6207275,120.3460693,120.0256348,119.7967529,119.8425293,119.5449829,120.1171875,119.8883057,119.430542,119.4534302,118.9498901,119.7738647,119.2703247,118.927002,120.5062866,120.3460693,120.2087402,119.7738647,119.7967529,119.7738647,120.3231812,119.7738647,119.3161011,119.7738647,119.6136475,120.8724976,120.3231812,119.8196411,119.7280884,120.0027466,119.6594238,119.5449829,119.9569702,119.3847656,119.9111938,119.7052002,120.4147339,119.8883057,119.8425293,120.8267212,119.178772,119.5220947,119.8196411,119.5449829
1.0,256.6680908,235.9313965,213.6611938,199.5849609,183.6547852,171.4324951,161.315918,151.9546509,143.8751221,136.8255615,129.8446655,124.0997314,118.9498901,113.6169434,108.7646484,104.9423218,101.3717651,96.93145752,92.42248535,88.0279541,84.18273926,81.36749268,78.71246338,76.60675049,74.54681396,72.37243652,71.02203369,69.9005127,69.03076172,68.45855713,68.32122803,68.06945801,68.00079346,67.88635254,68.00079346,68.27545166,68.27545166,68.6416626,68.57299805,67.7947998,67.1081543,66.39862061,65.574646,64.8651123,63.88092041,64.29290771,64.06402588,63.83514404,63.69781494,63.72070313,63.65203857,63.51470947,63.69781494,64.29290771,64.29290771,64.47601318,64.38446045,64.24713135,64.56756592,64.70489502,64.91088867,64.81933594,65.27709961,65.78063965,65.89508057,65.8493042,65.80352783,65.73486328,65.66619873,66.62750244,66.78771973,66.99371338,66.9708252,67.17681885,67.63458252,67.72613525,67.88635254,68.20678711,68.57299805,68.75610352,69.39697266,69.58007813,69.96917725,70.63293457,71.34246826,71.27380371,71.47979736,72.00622559,72.80731201,73.58551025,73.67706299,73.95172119,73.92883301,74.11193848,74.5010376,74.52392578,74.86724854,74.9130249,75.11901855,75.23345947,75.37078857,75.59967041,75.92010498,76.60675049,78.16314697,78.32336426,78.6895752,79.99420166,80.54351807,81.18438721,82.74078369,83.10699463,84.36584473,85.05249023,85.76202393,86.90643311,87.79907227,89.33258057,91.32385254,92.72003174,94.25354004,95.74127197,97.61810303,99.65515137,101.5090942,103.3630371,105.1025391,107.5515747,110.0692749,112.3580933,114.3951416,116.4779663,118.9041138,121.0784912,123.1155396,125.1296997,126.5945435,128.9291382,133.7585449,135.7727051,137.6953125,141.1972046,142.1127319,143.6920166,145.0881958,146.736145,148.0178833,149.3453979,150.604248,150.9475708,152.6412964,153.5797119,154.586792,155.6625366,156.3491821,156.829834,157.8369141,158.6380005,159.8052979,160.1028442,161.1557007,162.2085571,161.8881226,164.4973755,164.8864746,165.3671265,166.305542,167.2439575,167.4041748,168.4570313,169.5327759,169.9676514,171.2493896,174.6139526,173.8815308,175.2548218,173.7442017,182.0755005,178.6880493,180.4962158,181.2744141,179.4662476,180.8624268,181.8008423,182.8765869,183.9752197,185.0738525,184.7305298,186.0351563,186.5615845,187.2253418,188.1866455,189.1479492,192.1463013,191.734314,192.7642822,193.9086914,194.229126,195.0073242,197.2045898,197.6852417,199.9969482,199.1958618,198.96698,199.72229,201.7822266,204.5059204,204.2999268,206.7260742,205.7876587
1.0,138.4277344,128.6315918,118.4921265,111.6256714,104.0725708,97.70965576,92.28515625,87.70751953,83.63342285,80.01708984,76.69830322,73.88305664,71.36535645,68.73321533,66.65039063,65.20843506,63.76647949,63.17138672,61.70654297,59.87548828,57.88421631,56.44226074,55.09185791,53.87878418,52.78015137,51.93328857,51.22375488,50.55999756,50.05645752,49.57580566,49.25537109,49.02648926,48.70605469,48.61450195,48.45428467,48.38562012,48.29406738,48.22540283,48.2711792,48.45428467,48.36273193,47.996521,47.12677002,45.70770264,44.54040527,43.78509521,43.37310791,43.02978516,43.00689697,42.86956787,42.86956787,43.14422607,43.23577881,43.09844971,43.28155518,43.35021973,43.25866699,43.44177246,43.46466064,43.39599609,43.21289063,43.07556152,43.23577881,43.37310791,43.41888428,43.25866699,43.25866699,43.39599609,43.51043701,43.64776611,43.69354248,43.87664795,43.73931885,43.76220703,43.92242432,43.78509521,43.85375977,43.89953613,44.05975342,44.15130615,44.65484619,44.58618164,44.90661621,45.24993896,45.2041626,45.59326172,45.753479,45.82214355,45.98236084,46.25701904,46.34857178,46.37145996,46.62322998,46.50878906,46.82922363,47.10388184,47.53875732,48.17962646,48.31695557,48.5458374,48.63739014,48.70605469,48.93493652,49.20959473,49.30114746,49.3927002,49.85046387,50.2166748,50.35400391,51.22375488,51.56707764,51.79595947,51.97906494,52.04772949,52.39105225,52.5970459,52.89459229,53.12347412,53.48968506,53.76434326,53.97033691,54.1305542,54.47387695,54.70275879,55.06896973,55.48095703,55.84716797,57.72399902,57.08312988,57.70111084,58.59375,59.48638916,60.69946289,61.77520752,63.12561035,64.56756592,66.03240967,67.54302979,69.46563721,71.15936279,73.19641113,74.98168945,76.74407959,78.59802246,80.20019531,81.91680908,83.22143555,84.61761475,86.05957031,87.34130859,88.66882324,89.72167969,90.98052979,92.37670898,93.40667725,94.73419189,95.10040283,95.83282471,96.5423584,97.13745117,98.05297852,98.37341309,99.38049316,99.79248047,100.2502441,101.2115479,101.6693115,102.0584106,102.4703979,102.8366089,103.1112671,103.5461426,104.0496826,103.8894653,104.1412354,104.7134399,105.3314209,104.7821045,104.9880981,104.9880981,105.2856445,105.5145264,106.086731,106.5444946,106.7504883,106.9793701,107.8948975,108.1008911,108.3297729,108.6273193,108.7417603,109.2910767,109.5657349,109.7717285,110.1837158,110.5957031,111.1221313,111.6714478,112.1292114,112.3809814,112.5411987,112.9760742,113.3880615,113.7542725,114.440918,115.4708862,115.7913208,115.8828735,116.5237427,117.0959473
1.0,172.4395752,159.6450806,147.9263306,138.6566162,130.9432983,124.1455078,118.1716919,113.1134033,108.9935303,105.1483154,101.6235352,98.89984131,95.87860107,93.72711182,91.2322998,89.33258057,87.4786377,86.03668213,84.38873291,83.35876465,82.55767822,81.71081543,80.65795898,79.87976074,79.12445068,78.64379883,78.11737061,78.41491699,78.02581787,77.95715332,78.04870605,77.88848877,78.11737061,78.32336426,78.50646973,78.84979248,79.19311523,79.1015625,79.35333252,79.62799072,79.65087891,75.82855225,69.44274902,65.59753418,63.88092041,62.96539307,62.50762939,62.41607666,62.43896484,62.53051758,62.59918213,62.59918213,62.85095215,63.331604,63.24005127,63.17138672,63.10272217,63.1942749,63.24005127,63.42315674,63.83514404,63.90380859,64.43023682,64.54467773,64.5904541,64.79644775,64.84222412,65.11688232,65.25421143,65.64331055,65.82641602,66.10107422,66.19262695,66.67327881,67.35992432,67.47436523,67.70324707,68.02368164,68.18389893,68.57299805,68.93920898,68.9163208,69.32830811,69.69451904,69.99206543,70.4498291,70.74737549,71.11358643,71.54846191,71.8460083,72.28088379,72.62420654,72.99041748,73.60839844,74.04327393,74.54681396,75.07324219,75.41656494,76.05743408,76.56097412,77.13317871,77.88848877,78.46069336,79.19311523,80.08575439,80.86395264,81.84814453,83.03833008,84.52606201,86.19689941,87.82196045,89.95056152,92.0791626,94.82574463,97.82409668,101.0971069,104.598999,108.4213257,111.9232178,115.3793335,118.6065674,122.0169067,124.8092651,127.4414063,130.1193237,132.3852539,134.262085,136.1160278,137.7868652,140.0756836,141.3574219,142.7307129,143.119812,144.6990967,146.0952759,147.2625732,148.0178833,148.9334106,149.4598389,150.718689,150.9017944,151.8630981,152.4810791,153.6941528,154.6325684,154.6783447,154.838562,156.3491821,155.8685303,156.8756104,155.8685303,156.0745239,156.1660767,156.6925049,157.0587158,158.0657959,158.1344604,158.5235596,158.6151123,158.6151123,159.0042114,159.576416,160.0570679,160.2859497,159.7595215,160.1715088,160.6750488,160.9039307,161.3388062,162.5747681,163.55896,161.8652344,162.3916626,163.6962891,163.2156372,161.8881226,162.8952026,163.5131836,164.1311646,163.81073,163.2843018,163.8336182,164.5202637,164.1769409,164.7033691,165.184021,164.1311646,164.1311646,165.7333374,166.1682129,164.6347046,165.5731201,165.5960083,165.435791,164.9093628,164.56604,165.687561,165.5960083,165.2984619,165.3442383,165.1382446,164.8635864,165.7562256,165.5731201,167.8161621,164.6347046,164.1769409,166.5115356,164.2456055,164.4744873
0.0,291.6183472,269.5999146,248.1765747,231.1477661,215.6982422,199.72229,188.4155273,178.4362793,171.2036133,163.6276245,154.7927856,150.8331299,141.5176392,136.390686,130.5999756,127.8076172,123.3215332,118.5150146,113.571167,108.9019775,105.0338745,101.6921997,98.64807129,95.90148926,93.52111816,91.64428711,90.06500244,88.64593506,86.60888672,86.0824585,85.3729248,85.69335938,85.94512939,86.38000488,86.83776855,86.67755127,84.36584473,82.12280273,81.09283447,80.54351807,80.38330078,80.2230835,79.30755615,78.41491699,78.11737061,78.91845703,78.41491699,78.18603516,78.18603516,78.39202881,78.09448242,78.43780518,78.34625244,78.18603516,77.75115967,77.4307251,77.7053833,77.8427124,77.5680542,77.5680542,77.40783691,77.31628418,77.68249512,78.14025879,78.27758789,78.09448242,77.91137695,77.86560059,77.81982422,77.7053833,78.57513428,78.23181152,78.02581787,79.2388916,79.14733887,79.05578613,78.55224609,78.25469971,78.55224609,79.21600342,79.5135498,79.2388916,79.17022705,79.14733887,79.14733887,79.46777344,79.14733887,79.3762207,79.76531982,79.67376709,79.78820801,79.49066162,80.13153076,79.69665527,79.55932617,79.3762207,79.21600342,79.03289795,80.20019531,80.81817627,80.42907715,80.4977417,80.29174805,80.17730713,80.20019531,81.50482178,81.50482178,81.41326904,83.65631104,83.03833008,82.67211914,82.58056641,82.64923096,82.94677734,82.96966553,83.08410645,82.90100098,82.96966553,83.45031738,83.38165283,83.24432373,83.01544189,83.17565918,83.22143555,83.2901001,83.65631104,83.7020874,83.93096924,84.11407471,84.32006836,84.27429199,84.27429199,84.48028564,84.38873291,84.48028564,85.83068848,85.73913574,86.60888672,87.59307861,87.38708496,88.07373047,87.95928955,87.77618408,88.82904053,88.66882324,89.03503418,89.26391602,89.40124512,89.35546875,89.26391602,89.44702148,89.53857422,89.53857422,89.60723877,89.6987915,89.99633789,90.06500244,90.06500244,90.13366699,90.31677246,90.4083252,90.77453613,90.91186523,91.14074707,91.20941162,91.46118164,91.87316895,91.98760986,92.30804443,92.46826172,92.58270264,92.69714355,92.94891357,93.24645996,93.31512451,93.58978271,93.72711182,94.0246582,94.23065186,94.34509277,94.48242188,94.64263916,94.84863281,95.05462646,95.5581665,95.74127197,95.83282471,95.44372559,95.74127197,96.2677002,96.35925293,96.5423584,96.77124023,96.90856934,97.02301025,97.13745117,97.29766846,97.38922119,97.96142578,98.14453125,98.55651855,98.62518311,98.78540039,99.06005859,99.22027588,99.51782227,99.65515137,99.99847412,100.2731323,100.8911133
0.0,280.74646,258.0184937,242.0883179,224.5101929,205.9249878,193.5424805,182.510376,169.5098877,162.071228,152.2521973,144.2642212,137.512207,131.4697266,125.6790161,119.8196411,114.4866943,109.2681885,104.2785645,99.35760498,94.82574463,90.79742432,87.38708496,84.61761475,82.23724365,80.24597168,78.73535156,77.61383057,76.33209229,75.32501221,74.52392578,73.92883301,73.53973389,73.17352295,73.03619385,72.94464111,72.71575928,72.62420654,72.39532471,72.09777832,71.8460083,71.75445557,71.61712646,71.52557373,71.09069824,71.04492188,70.93048096,70.5871582,70.54138184,70.70159912,70.74737549,70.61004639,70.90759277,71.13647461,71.34246826,71.86889648,72.23510742,72.39532471,72.25799561,72.94464111,72.69287109,73.05908203,73.17352295,72.87597656,73.44818115,73.33374023,73.5168457,73.6541748,74.13482666,74.40948486,74.95880127,75.41656494,75.62255859,75.98876953,76.5838623,77.04162598,77.36206055,77.65960693,78.04870605,78.64379883,78.84979248,79.14733887,79.58221436,80.08575439,80.47485352,81.18438721,81.39038086,81.73370361,81.98547363,82.26013184,82.67211914,82.99255371,83.49609375,83.99963379,84.38873291,84.77783203,85.07537842,85.39581299,85.92224121,86.12823486,86.58599854,86.72332764,87.06665039,87.57019043,88.21105957,88.62304688,89.05792236,89.37835693,89.74456787,90.08789063,90.31677246,90.77453613,91.30096436,91.59851074,91.96472168,92.37670898,92.4911499,92.60559082,92.81158447,93.10913086,93.22357178,93.45245361,93.4753418,93.72711182,93.8873291,94.13909912,94.41375732,94.66552734,95.10040283,94.89440918,95.05462646,95.32928467,95.58105469,95.80993652,96.10748291,96.31347656,96.49658203,96.77124023,97.70965576,97.77832031,97.86987305,98.09875488,98.37341309,98.53363037,98.69384766,99.3347168,99.4720459,99.70092773,100.0213623,100.2044678,100.5477905,100.8224487,101.0971069,101.3717651,101.6693115,102.104187,102.4246216,102.8823853,103.2028198,103.6605835,104.0725708,104.6447754,105.1025391,105.6518555,106.1553955,106.7504883,107.2998047,107.963562,110.8016968,111.4425659,112.2436523,113.067627,113.822937,114.5095825,115.562439,116.4093018,117.1417236,117.8512573,119.0643311,119.7509766,120.4605103,121.2158203,121.8566895,122.7264404,123.7564087,124.4888306,125.3585815,126.2512207,126.2741089,127.1209717,128.2424927,128.9978027,130.2337646,130.3024292,130.3939819,130.4855347,130.5999756,130.6228638,130.7144165,130.6686401,130.7144165,130.7830811,130.9204102,130.7144165,130.8059692,130.7830811,130.9432983,131.0577393,131.2179565,131.4926147,131.8130493
