SampleId,RunId,Well,Type,TargetName,Result,VoltageDifference,Readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N4_GINW,11,2,Target,GeneN_1,Amplified,81.8,200.9353638,184.9365234,169.9447632,155.9829712,142.9824829,131.5155029,122.4060059,114.6011353,109.1766357,104.2785645,100.2960205,97.27478027,94.55108643,92.44537354,90.5456543,88.71459961,87.31842041,85.32714844,83.24432373,81.09283447,79.19311523,77.31628418,75.7598877,74.29504395,73.12774658,71.91467285,71.02203369,70.24383545,69.46563721,68.80187988,68.25256348,67.74902344,67.45147705,67.08526611,66.83349609,66.60461426,66.30706787,66.10107422,66.07818604,66.03240967,65.96374512,65.89508057,65.75775146,65.82641602,66.23840332,66.16973877,66.2612915,66.74194336,66.67327881,66.81060791,67.03948975,67.58880615,67.74902344,67.88635254,68.11523438,68.27545166,68.5043335,68.6416626,68.9163208,69.14520264,69.25964355,69.53430176,69.53430176,69.58007813,69.80895996,70.08361816,70.10650635,70.26672363,70.4498291,70.67871094,70.77026367,71.04492188,71.18225098,71.29669189,71.52557373,71.59423828,71.80023193,72.07489014,72.32666016,72.46398926,72.60131836,72.78442383,72.85308838,73.03619385,73.21929932,73.26507568,73.56262207,73.83728027,73.92883301,74.13482666,74.31793213,74.6383667,74.95880127,75.23345947,75.62255859,75.96588135,76.37786865,76.72119141,77.15606689,77.7053833,78.36914063,79.21600342,80.06286621,81.16149902,82.64923096,84.15985107,85.78491211,87.68463135,89.5614624,91.59851074,94.0246582,96.42791748,98.85406494,101.600647,104.2098999,106.842041,109.703064,112.5640869,115.196228,118.309021,121.2844849,123.6877441,125.8621216,128.0822754,130.3939819,132.3165894,134.3307495,136.3220215,138.1759644,139.9154663,141.3574219,143.0282593,144.3557739,145.6375122,146.9421387,148.2467651,149.0936279,150.5126953,151.1764526,151.84021,152.5497437,153.3966064,154.1061401,155.0216675,155.6625366,156.1431885,156.7840576,157.0358276,157.2647095,157.7453613,158.1115723,158.6380005,159.324646,159.5306396,159.9197388,160.3546143,160.9268188,161.1557007,162.2772217,162.437439,162.437439,162.8265381,162.9867554,163.2843018,164.0396118,164.0396118,164.1082764,164.1998291,164.2456055,164.31427,164.2456055,164.2684937,164.4744873,164.56604,164.56604,164.7720337,164.5889282,164.8406982,164.8635864,165.2984619,,,
N4_GINW,11,3,Target,GeneN_2,Amplified,73.9,234.6496582,219.7494507,205.1010132,191.0705566,177.7954102,166.0766602,155.456543,146.9650269,140.6021118,135.017395,131.3095093,127.784729,124.6948242,121.4675903,118.4234619,115.2648926,112.3809814,109.9319458,107.4829102,105.0567627,103.0654907,101.1657715,99.24316406,97.73254395,96.17614746,94.82574463,93.6126709,92.51403809,91.43829346,90.61431885,89.81323242,89.03503418,88.60015869,88.05084229,87.57019043,87.20397949,86.81488037,86.3571167,86.28845215,86.15112305,85.89935303,85.94512939,86.05957031,85.92224121,85.99090576,85.99090576,85.94512939,86.24267578,86.17401123,86.3571167,86.56311035,86.74621582,86.81488037,87.15820313,86.97509766,87.04376221,87.7532959,88.55438232,88.98925781,89.17236328,89.37835693,89.35546875,89.49279785,89.76745605,89.92767334,90.15655518,90.15655518,90.17944336,90.38543701,90.86608887,90.66009521,90.86608887,91.02630615,91.25518799,91.46118164,91.46118164,91.27807617,91.96472168,92.3538208,92.30804443,92.72003174,92.76580811,92.74291992,92.94891357,92.99468994,93.13201904,93.24645996,93.15490723,93.01757813,93.3380127,93.45245361,93.49822998,93.63555908,93.68133545,94.0246582,94.29931641,94.32220459,94.20776367,94.45953369,94.59686279,94.57397461,94.73419189,95.10040283,95.10040283,95.62683105,95.87860107,96.08459473,97.11456299,97.54943848,97.96142578,99.03717041,99.99847412,100.9140015,102.7908325,104.2098999,105.7662964,108.1237793,110.0463867,111.9918823,114.5324707,116.9815063,120.1629639,122.9553223,125.6790161,128.6315918,131.1721802,134.1934204,136.4364624,140.0299072,142.2271729,144.3099976,146.4385986,148.3840942,150.2151489,151.9546509,153.3508301,154.5639038,156.0058594,157.1502686,158.1802368,159.2330933,160.1486206,161.315918,162.6434326,163.2614136,163.8793945,164.6575928,165.2526855,165.687561,166.4886475,167.1981812,167.5186157,168.0450439,168.4570313,168.7545776,169.2123413,169.6243286,169.8303223,170.3796387,170.8145142,171.2036133,171.5240479,171.913147,172.0962524,172.4853516,172.8515625,173.6526489,173.9044189,174.2019653,177.6580811,177.8411865,178.0929565,178.1158447,178.3676147,178.5964966,178.6422729,179.0313721,179.4433594,179.5806885,180.2444458,,,
N4_GINW,11,4,Target,GeneM_1,NotAmplified,52.6,433.3190918,391.2734985,351.8371582,316.2231445,282.9208374,253.944397,230.4840088,214.0274048,199.5391846,185.874939,176.1932373,167.5643921,160.2401733,154.2434692,147.857666,142.3416138,136.6653442,131.6986084,127.4642944,123.2757568,120.0485229,117.5308228,115.5853271,112.2207642,109.6343994,107.2311401,105.3085327,103.6376953,101.8295288,100.2502441,99.06005859,97.64099121,96.8170166,95.90148926,94.94018555,94.13909912,93.38378906,92.65136719,92.23937988,91.71295166,91.25518799,90.70587158,90.47698975,90.20233154,90.13366699,89.81323242,89.40124512,89.21813965,89.05792236,88.80615234,88.62304688,88.55438232,88.55438232,88.55438232,88.32550049,88.0279541,88.25683594,88.05084229,88.05084229,88.07373047,87.82196045,87.52441406,87.54730225,87.29553223,87.13531494,87.02087402,86.90643311,86.79199219,86.60888672,86.40289307,86.42578125,86.60888672,86.70043945,86.42578125,86.31134033,85.96801758,85.71624756,85.53314209,85.55603027,85.44158936,85.30426025,85.14404297,84.84649658,85.14404297,85.41870117,85.25848389,85.28137207,85.28137207,85.12115479,85.00671387,85.00671387,85.05249023,85.02960205,84.91516113,84.91516113,85.18981934,85.76202393,85.64758301,85.76202393,86.03668213,86.24267578,86.17401123,86.44866943,86.40289307,86.769104,86.6317749,86.70043945,86.99798584,86.83776855,86.97509766,87.13531494,87.34130859,87.93640137,88.34838867,88.69171143,88.98925781,90.01922607,90.6829834,91.32385254,92.42248535,93.42956543,94.55108643,95.97015381,97.61810303,99.609375,101.6693115,103.9352417,106.1096191,108.5357666,110.9161377,113.0218506,115.196228,117.5994873,119.934082,121.8109131,123.5046387,125.1296997,126.8920898,128.4255981,129.6615601,130.897522,132.0648193,132.9574585,133.9645386,136.6424561,137.1459961,137.5579834,137.9699707,138.2904053,139.4577026,139.6179199,139.8239136,140.2816772,140.4876709,140.6478882,140.8309937,140.9225464,141.242981,141.3116455,141.5176392,141.4489746,141.7007446,141.9067383,141.7236328,142.0211792,142.0669556,141.9067383,141.998291,142.3187256,142.4331665,143.3029175,143.5546875,143.3486938,143.371582,143.4402466,143.5546875,143.8751221,144.8822021,144.241333,144.5846558,,,
N4_GINW,11,5,Target,GeneM_2,Amplified,64.6,450.6225586,402.671814,355.430603,314.3463135,279.7393799,251.1291504,228.6300659,208.6715698,193.1304932,180.0384521,166.4886475,157.2875977,150.4211426,143.4860229,138.2446289,133.4838867,128.6315918,124.420166,121.9024658,118.0801392,114.8300171,112.0147705,109.1766357,106.4071655,104.1183472,102.1499634,100.3646851,98.80828857,97.34344482,95.99304199,94.75708008,93.63555908,92.85736084,92.01049805,91.16363525,90.29388428,89.63012695,88.89770508,88.66882324,88.25683594,87.890625,87.4786377,87.18109131,86.67755127,86.4944458,86.3571167,86.12823486,86.03668213,85.83068848,85.76202393,85.39581299,85.46447754,85.2355957,85.30426025,85.12115479,85.02960205,85.0982666,84.91516113,84.91516113,84.73205566,84.6862793,84.5489502,84.80072021,84.73205566,84.70916748,84.6862793,84.6862793,84.66339111,84.45739746,84.50317383,84.41162109,84.5489502,84.52606201,84.50317383,84.48028564,84.43450928,84.52606201,84.57183838,84.80072021,84.41162109,84.38873291,84.45739746,84.34295654,84.6862793,84.86938477,84.86938477,84.84649658,84.64050293,84.52606201,84.5489502,84.48028564,84.45739746,84.5489502,84.66339111,84.5489502,84.5489502,84.70916748,84.5489502,84.64050293,84.5489502,84.57183838,84.57183838,84.11407471,84.06829834,84.13696289,84.29718018,84.48028564,84.77783203,85.05249023,85.48736572,85.94512939,86.26556396,87.04376221,87.84484863,88.85192871,89.95056152,90.98052979,92.628479,94.07043457,95.97015381,97.91564941,100.1815796,102.5161743,105.1025391,107.9864502,110.6185913,113.3422852,115.9515381,118.812561,121.5820313,124.1226196,126.8234253,129.0435791,131.4697266,133.4381104,135.0860596,136.6195679,138.2446289,139.6179199,141.746521,142.8909302,144.1955566,144.9279785,146.3470459,147.0565796,147.5372314,147.9263306,148.2925415,148.475647,149.5285034,149.6429443,149.7802734,149.7344971,150.100708,150.0320435,150.1235962,150.3067017,150.6271362,150.4211426,150.1464844,150.0091553,150.0091553,149.7344971,149.7573853,149.9404907,149.9176025,149.6887207,149.7344971,149.7344971,149.9862671,150.5813599,150.2609253,150.1464844,150.2609253,150.4669189,150.3295898,150.7873535,150.1464844,150.4211426,150.6729126,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
