SampleId,RunId,Barcode,CreatedDate,OverallResult,Assay.Name,Assay.Version,Assay.Classification,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GINW_7650,17,INSC20165,12/10/2021 23:46,Positive,,,Ruo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,182.7,56.6,108,95.8,203.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,LysisType,LysisReadings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GINW_7650,17,Time,2527,5953,7187,8564,10402,12406,14397,16406,18399,20403,22396,24401,26401,28400,30400,32399,34406,36397,38404,40398,42403,44402,46401,48404,50400,52400,54398,56397,58397,60412,62395,64395,66397,68396,70394,72395,74395,76794,78795,80793,82794,84797,86793,88798,90790,92790,94796,96797,98792,100794,102791,104795,106797,108793,110789,112794,114797,116793,118797,120794,122794,124793,126794,128791,130793,132792,134794,136798,138792,140797,142792,144796,146790,148796,150793,152796,154796,156792,158797,160790,162796,164787,166794,168790,170793,172791,175230,176866,178790,180786,182790,184796,186789,188794,190788,192791,194868,196791,198789,200790,202798,204788,206796,208787,210795,212787,214792,216787,218792,220790,222791,224797,226791,228793,230790,232795,234791,236794,238790,240792,242791,244791,246796,248792,250793,252790,254794,256789,258794,260793,262791,264791,266795,268790,270792,272806,274792,276795,278789,280793,282792,284792,286792,288794,290797,292793,294798,296794,298797,300789,302795,304790,306793,308792,310794,312797,314792,316796,318791,320796,322793,324794,326792,328792,330789,332791,334786,336789,338797,340788,343116,344793,346794,348788,350792,352789,354791,356786,358789,360787,362790,364792,366790,368794,370790,372792,374789
GINW_7650,17,Temp,27.28,33.82,35.98,38.28,41.19,44.22,47.08,49.83,52.43,54.94,57.35,59.66,61.72,63.84,65.99,68.05,70.05,71.97,73.86,75.68,77.45,79.18,80.86,82.47,84.09,85.62,87.14,88.61,90.07,91.46,92.86,94.24,95.56,96.9,98.32,99.23,100.5,102.4,101.21,102.39,103.45,104.55,105.61,106.62,107.58,108.56,109.47,110,110.38,110.62,110.69,110.75,110.75,110.69,110.58,110.46,110.31,110,109.89,109.71,109.52,109.29,109.13,108.87,108.72,108.46,108.25,108.03,107.82,107.6,107.37,107.17,106.94,106.78,106.54,106.38,106.17,106,105.77,105.56,105.39,105.24,105.09,104.92,104.79,104.65,104.47,104.41,104.26,104.13,104,103.9,103.76,103.68,103.55,103.43,103.37,103.25,103.16,103.09,103,102.96,102.81,102.72,102.67,102.61,102.51,102.5,102.43,102.39,102.29,102.28,102.19,102.17,102.13,102.08,102.04,101.97,101.96,101.92,101.85,101.87,101.81,101.77,101.74,101.66,101.65,101.65,101.61,101.59,101.55,101.57,101.53,101.51,101.5,101.49,101.45,101.43,101.42,101.39,101.37,101.37,101.35,101.35,101.33,101.31,101.29,101.29,101.23,101.26,101.23,101.26,101.25,101.22,101.21,101.23,101.19,101.21,101.21,101.18,101.18,101.15,101.18,101.14,101.14,101.15,101.15,101.15,101.11,101.07,101.07,101.09,101.07,101.1,101.09,101.1,101.09,101.11,101.09,101.1,101.09,101.09,101.09,101.07,101.09,101.1,101.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,Well,Type,TargetName,Result,VoltageDifference,Readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GINW_7650,17,0,Time,,,0,10022,19996,29995,39993,49996,59996,69996,79996,89995,99996,110000,119996,129994,139996,149995,159993,169996,179996,189996,199993,209996,219998,229993,239993,249995,259996,269997,279998,289993,299995,309994,319994,329995,339993,349994,359995,369996,379994,389994,399993,409994,419995,429994,439992,449993,459997,469996,479995,489996,499996,509995,519996,529995,539995,549993,559996,569995,579996,589996,599996,609995,619996,629996,639996,649994,659996,669998,679996,689997,699995,709993,719995,729995,739996,749997,760000,769993,779993,789995,799994,809993,819995,829996,839993,849994,859993,869996,879995,889994,899995,909996,919995,929995,939995,949995,959996,969996,979998,989996,999996,1009996,1019996,1029996,1039995,1049996,1059993,1069994,1079996,1089993,1099996,1109995,1119996,1129995,1139993,1149995,1159996,1169996,1179993,1189996,1199996,1209996,1219996,1229995,1239993,1249993,1259996,1269993,1279993,1289996,1299994,1309993,1319997,1329993,1339993,1349996,1359993,1369993,1379997,1389994,1399993,1409996,1419993,1429999,1439994,1449993,1459997,1469994,1479993,1490000,1499993,1509994,1519997,1529997,1539995,1550002,1559999,1569996,1579997,1589999,1599993,1609994,1619994,1630000,1639996,1649996,1659996,1669998,1679994,1689994,1699996,1709996,1719993,1729993,1739993,1749993,1759993,1769997,1780000,1789994,1799997,,,
GINW_7650,17,0,CartTemp,,,0,80.94,85.17,88.96,92.24,94.86,95.76,95.57,95.13,94.65,94.07,93.57,93.03,92.51,91.92,91.45,90.93,90.44,89.89,89.42,88.99,88.54,88.09,87.6,87.23,86.84,86.43,86.05,85.64,85.31,84.96,84.61,84.25,83.97,83.66,83.36,83.02,82.77,82.52,82.26,82.02,81.73,81.52,81.3,81.08,80.86,80.65,80.47,80.27,80.09,79.88,79.73,79.57,79.41,79.26,79.1,78.96,78.83,78.69,78.52,78.42,78.32,78.19,78.07,77.96,77.87,77.78,77.68,77.55,77.5,77.4,77.32,77.24,77.16,77.09,77.01,76.94,76.84,76.81,76.75,76.68,76.62,76.56,76.51,76.47,76.42,76.33,76.32,76.28,76.24,76.19,76.14,76.11,76.08,76.03,75.97,75.97,75.93,75.91,75.87,75.84,75.81,75.8,75.77,75.69,75.7,75.7,75.67,75.66,75.61,75.61,75.58,75.57,75.52,75.53,75.52,75.51,75.46,75.46,75.46,75.46,75.44,75.39,75.39,75.4,75.39,75.37,75.34,75.35,75.35,75.33,75.3,75.32,75.32,75.3,75.28,75.26,75.26,75.26,75.25,75.22,75.23,75.24,75.23,75.22,75.2,75.22,75.22,75.21,75.17,75.19,75.2,75.2,75.16,75.14,75.16,75.18,75.17,75.12,75.16,75.17,75.17,75.14,75.13,75.14,75.14,75.14,75.1,75.14,75.13,75.14,75.1,75.11,75.12,75.12,75.11,75.09,75.11,75.12,75.11,75.13,,,
GINW_7650,17,0,AdcTemp,,,0,20.97244898,21.21734694,21.21734694,21.21734694,21.4622449,21.4622449,21.70714286,21.95204082,22.19693878,22.44183673,22.44183673,22.68673469,22.93163265,23.17653061,23.66632653,23.91122449,24.15612245,24.40102041,24.64591837,24.89081633,25.13571429,25.38061224,25.87040816,26.11530612,26.36020408,26.60510204,26.85,27.09489796,27.33979592,27.58469388,27.82959184,28.0744898,28.31938776,28.56428571,28.80918367,28.80918367,29.05408163,29.29897959,29.54387755,29.78877551,29.78877551,30.03367347,30.27857143,30.27857143,30.52346939,30.76836735,31.01326531,31.01326531,31.25816327,31.25816327,31.50306122,31.50306122,31.74795918,31.74795918,31.99285714,31.99285714,32.2377551,32.2377551,32.48265306,32.48265306,32.72755102,32.72755102,32.72755102,32.97244898,32.97244898,33.21734694,33.21734694,33.21734694,33.4622449,33.4622449,33.4622449,33.70714286,33.70714286,33.70714286,33.95204082,33.95204082,33.95204082,33.95204082,34.19693878,34.19693878,34.19693878,34.19693878,34.44183673,34.44183673,34.44183673,34.68673469,34.68673469,34.68673469,34.68673469,34.68673469,34.93163265,34.93163265,34.93163265,34.93163265,35.17653061,35.17653061,35.17653061,35.17653061,35.17653061,35.17653061,35.42142857,35.42142857,35.42142857,35.42142857,35.42142857,35.42142857,35.42142857,35.66632653,35.66632653,35.66632653,35.66632653,35.66632653,35.91122449,35.91122449,35.91122449,35.91122449,35.91122449,35.91122449,35.91122449,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,,,
GINW_7650,17,1,Target,Positive Control,Amplified,182.7,345.4971313,316.3375854,290.5197144,267.2424316,244.7662354,225.151062,208.1680298,194.5724487,183.9523315,174.7283936,166.9921875,160.4003906,155.090332,150.3295898,145.980835,141.9525146,137.3291016,133.3007813,129.5471191,126.4572144,123.6877441,121.1013794,118.5150146,116.317749,114.3035889,112.4038696,110.5041504,108.9019775,107.3913574,105.9265137,104.7134399,103.7521362,103.0426025,102.3101807,101.8066406,101.3946533,100.8911133,100.6393433,100.3646851,100.1586914,100.1586914,99.92980957,99.81536865,100.1358032,100.2731323,100.5020142,100.730896,101.0284424,101.3717651,101.7379761,102.1957397,102.5390625,103.0197144,103.2714844,104.0496826,104.4616699,104.7821045,105.1483154,105.6060791,106.1782837,106.4529419,106.7504883,107.1395874,107.8033447,108.3068848,109.0164185,109.8175049,110.3668213,110.6872559,111.3052368,111.9689941,112.2665405,112.7700806,113.1134033,113.8000488,114.2578125,114.7384644,115.3793335,116.2948608,116.8899536,117.43927,117.805481,118.5836792,118.9498901,119.3161011,119.7738647,120.5062866,120.9640503,121.6049194,121.9711304,122.7722168,123.664856,124.2828369,125.1068115,125.7705688,126.159668,126.8692017,127.6245117,128.8375854,130.1879883,131.4468384,132.6141357,133.7127686,136.2075806,137.6724243,139.0686035,140.7852173,142.4560547,144.4015503,146.5072632,148.6587524,150.718689,153.3508301,155.8914185,158.5235596,161.4532471,164.4744873,167.3126221,170.4940796,173.9273071,177.2918701,180.5419922,183.9752197,187.0651245,190.2694702,193.5424805,196.7010498,200.0427246,203.2241821,206.1767578,209.2208862,212.1276855,215.0802612,217.8497314,219.7952271,222.1069336,224.3270874,226.5930176,228.7902832,230.9417725,232.9788208,234.7640991,236.7324829,238.5177612,240.2801514,241.8136597,243.2785034,244.7433472,246.4370728,247.9019165,249.0463257,250.579834,251.9302368,253.2577515,254.7225952,255.9356689,257.1716309,258.6593628,259.8724365,261.0168457,262.4588013,263.8092041,264.9307251,266.3726807,267.7459717,268.8903809,270.2636719,271.522522,272.9187012,274.2462158,275.5966187,276.7868042,278.1600952,279.3731689,280.4718018,281.867981,283.241272,284.1796875,285.6903076,287.2695923,,,
